timestamp,hour_of_day,day_of_week,heart_rate,body_temperature,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,latitude,longitude,ambient_temperature,humidity,activity_level,step_count,sleep_indicator,movement_intensity,movement_type,distance_meters,calories_burned,stress_score,home_distance_m,geofence_alert,health_status,pet_id,pet_type,pet_size
2026-01-05 00:22:58.207489,0,0,65.3,38.34,0.233,0.128,9.922,9.925,-0.56,0.98,0.36,28.61398,77.208828,15.9,47.9,3.8,4.0,1,0.0,resting,0.87,0.05,8.0,19.0,0,healthy,pet_002,dog,medium
2026-01-05 00:37:58.207489,0,0,97.7,37.9,0.347,0.159,9.754,9.761,0.58,2.07,-0.75,28.613999,77.20884,16.5,51.2,5.6,6.0,1,0.9,resting,2.41,0.07,21.4,19.1,0,healthy,pet_002,dog,medium
2026-01-05 00:52:58.207489,0,0,77.2,37.72,0.401,0.378,9.861,9.876,-0.39,0.42,-1.06,28.61393,77.208853,17.6,40.1,6.4,7.0,1,0.7,resting,7.74,0.08,13.9,14.7,0,healthy,pet_002,dog,medium
2026-01-05 01:07:58.207489,1,0,108.3,38.12,0.26,0.145,9.768,9.772,1.31,-1.11,0.19,28.613809,77.20886,18.2,39.8,6.0,0.0,1,0.5,resting,13.44,0.07,23.9,16.9,0,healthy,pet_002,dog,medium
2026-01-05 01:22:58.207489,1,0,90.8,38.39,0.0,0.0,9.8,9.8,0.0,-0.0,-0.0,28.613808,77.208849,17.4,50.5,0.0,0.0,1,0.4,resting,1.1,0.0,21.5,17.9,0,healthy,pet_002,dog,medium
2026-01-05 01:37:58.207489,1,0,85.3,38.1,0.236,0.13,9.786,9.79,-0.93,0.16,0.1,28.613677,77.208896,18.6,56.8,3.0,5.0,1,0.0,resting,15.29,0.04,18.1,26.8,0,healthy,pet_002,dog,medium
2026-01-05 01:52:58.207489,1,0,71.4,37.77,0.282,0.267,9.7,9.707,-1.78,3.23,1.07,28.613679,77.208961,18.5,53.1,4.7,5.0,1,0.2,resting,6.39,0.06,17.5,24.8,0,healthy,pet_002,dog,medium
2026-01-05 02:07:58.207489,2,0,78.4,38.03,0.44,0.276,9.922,9.936,3.22,3.3,0.06,28.613717,77.20898,19.0,49.6,7.4,1.0,1,1.1,resting,4.58,0.09,16.1,20.4,0,healthy,pet_002,dog,medium
2026-01-05 02:22:58.207489,2,0,106.2,37.95,0.174,0.196,9.786,9.79,-1.02,1.56,0.63,28.613679,77.209016,19.3,56.2,4.9,0.0,1,0.7,resting,5.52,0.06,21.5,24.6,0,healthy,pet_002,dog,medium
2026-01-05 02:37:58.207489,2,0,82.4,38.14,0.175,0.183,9.774,9.778,0.49,1.2,0.93,28.61367,77.20897,18.7,51.5,3.3,1.0,1,0.7,resting,4.55,0.04,14.4,25.7,0,healthy,pet_002,dog,medium
2026-01-05 02:52:58.207489,2,0,80.6,38.0,0.096,0.153,9.808,9.81,0.44,-1.33,-0.13,28.613659,77.208994,20.4,46.7,3.0,0.0,1,0.6,resting,2.68,0.04,15.7,26.8,0,healthy,pet_002,dog,medium
2026-01-05 03:07:58.207489,3,0,96.2,38.29,0.227,0.221,9.724,9.729,-0.45,-0.44,0.54,28.613623,77.208939,19.5,26.8,4.3,0.0,1,0.4,resting,6.73,0.05,11.3,31.3,0,healthy,pet_002,dog,medium
2026-01-05 03:22:58.207489,3,0,93.4,38.27,0.411,0.456,9.914,9.933,2.71,2.89,-0.2,28.613632,77.208969,20.6,44.2,7.3,3.0,1,0.8,resting,3.12,0.09,19.9,29.9,0,healthy,pet_002,dog,medium
2026-01-05 03:37:58.207489,3,0,84.3,38.2,0.255,0.196,9.834,9.839,-0.86,-1.09,-0.16,28.61356,77.208928,20.1,57.4,4.0,8.0,1,0.6,resting,8.96,0.05,11.4,38.4,0,healthy,pet_002,dog,medium
2026-01-05 03:52:58.207489,3,0,109.8,38.41,0.298,0.193,9.818,9.824,-3.27,-0.28,-0.07,28.613486,77.208985,20.5,46.3,4.1,10.0,1,1.1,resting,9.92,0.05,26.5,46.0,0,healthy,pet_002,dog,medium
2026-01-05 04:07:58.207489,4,0,82.0,38.86,0.166,0.115,9.837,9.839,-0.61,-0.45,0.91,28.613481,77.208989,19.1,53.4,2.2,0.0,1,0.3,resting,0.71,0.03,15.4,46.5,0,healthy,pet_002,dog,medium
2026-01-05 04:22:58.207489,4,0,98.2,38.13,0.512,0.227,9.69,9.706,1.2,2.55,1.6,28.613554,77.208978,20.3,51.3,6.7,4.0,1,0.0,resting,8.17,0.08,33.6,38.5,0,healthy,pet_002,dog,medium
2026-01-05 04:37:58.207489,4,0,81.9,38.12,0.232,0.138,9.767,9.771,0.14,-0.8,-0.17,28.613514,77.208993,22.2,51.4,4.1,0.0,1,0.5,resting,4.64,0.05,20.5,42.8,0,healthy,pet_002,dog,medium
2026-01-05 04:52:58.207489,4,0,91.9,38.02,0.202,0.236,9.82,9.825,-2.0,-0.4,-1.02,28.613498,77.209023,21.8,53.8,3.7,2.0,1,0.6,resting,3.43,0.05,18.9,44.6,0,healthy,pet_002,dog,medium
2026-01-05 05:07:58.207489,5,0,93.0,38.08,0.211,0.204,9.797,9.801,0.46,0.26,0.87,28.613426,77.208996,22.2,69.4,5.8,0.0,1,0.5,resting,8.44,0.07,22.6,52.6,0,healthy,pet_002,dog,medium
2026-01-05 05:22:58.207489,5,0,84.4,37.98,2.188,2.462,10.027,10.554,-36.36,-20.67,-4.63,28.613265,77.208589,22.9,65.3,59.6,28.0,0,5.4,active,43.46,0.75,31.9,81.0,0,healthy,pet_002,dog,medium
2026-01-05 05:37:58.207489,5,0,108.9,38.38,2.808,3.474,8.64,9.726,16.23,0.75,-5.06,28.611297,77.209279,22.1,34.8,86.3,49.0,0,9.6,running,228.64,1.08,36.5,290.3,1,healthy,pet_002,dog,medium
2026-01-05 05:52:58.207489,5,0,132.8,38.04,5.425,4.69,10.445,12.67,43.46,10.09,-12.41,28.610034,77.210499,23.7,63.6,81.6,42.0,0,8.5,running,183.76,1.02,60.6,453.3,1,healthy,pet_002,dog,medium
2026-01-05 06:07:58.207489,6,0,96.0,38.74,1.478,1.643,10.409,10.641,8.23,-4.24,-0.76,28.609494,77.210068,23.6,57.5,44.6,24.0,0,5.1,active,73.25,0.56,32.2,500.0,1,healthy,pet_002,dog,medium
2026-01-05 06:22:58.207489,6,0,104.1,38.61,3.575,4.652,8.883,10.646,-23.25,-69.55,-10.13,28.609172,77.210266,22.4,52.2,77.1,40.0,0,7.5,running,40.63,0.96,40.9,539.1,1,healthy,pet_002,dog,medium
2026-01-05 06:37:58.207489,6,0,140.0,38.23,5.623,4.271,9.271,11.654,-27.44,1.94,-10.84,28.60897,77.208857,23.4,47.5,100.0,50.0,0,10.0,running,139.19,1.25,57.1,547.4,1,healthy,pet_002,dog,medium
2026-01-05 06:52:58.207489,6,0,92.7,38.52,3.833,3.158,10.663,11.763,-14.18,-17.77,11.4,28.610611,77.210591,25.1,54.6,64.1,31.0,0,6.2,active,248.48,0.8,36.1,396.7,1,healthy,pet_002,dog,medium
2026-01-05 07:07:58.207489,7,0,103.3,38.05,3.215,1.546,9.117,9.79,-37.62,-16.34,-8.32,28.610387,77.208837,22.6,39.1,68.5,41.0,0,7.5,active,172.7,0.86,34.9,390.3,1,healthy,pet_002,dog,medium
2026-01-05 07:22:58.207489,7,0,100.8,38.73,3.724,3.974,9.171,10.666,-36.54,34.49,2.69,28.609813,77.208081,24.8,62.2,75.9,33.0,0,7.8,running,97.43,0.95,44.1,462.4,1,healthy,pet_002,dog,medium
2026-01-05 07:37:58.207489,7,0,125.7,37.95,2.602,4.583,9.378,10.757,22.68,24.21,-7.73,28.610372,77.20816,25.2,43.2,98.9,48.0,0,9.5,running,62.57,1.24,59.1,400.0,1,healthy,pet_002,dog,medium
2026-01-05 07:52:58.207489,7,0,96.6,38.9,3.472,4.127,9.929,11.299,3.3,-30.45,-16.96,28.611492,77.20676,24.1,36.2,63.7,36.0,0,6.9,active,184.55,0.8,38.3,345.1,1,healthy,pet_002,dog,medium
2026-01-05 08:07:58.207489,8,0,98.9,38.16,2.7,2.828,10.631,11.328,-48.86,13.25,-9.32,28.61111,77.207241,24.0,51.9,68.3,31.0,0,6.6,active,63.13,0.85,42.7,354.0,1,healthy,pet_002,dog,medium
2026-01-05 08:22:58.207489,8,0,103.5,38.16,4.252,1.547,9.366,10.401,-12.89,-28.14,13.01,28.611883,77.208682,25.2,47.6,68.0,31.0,0,6.7,active,164.56,0.85,38.8,226.0,1,healthy,pet_002,dog,medium
2026-01-05 08:37:58.207489,8,0,93.2,38.49,0.853,2.039,9.648,9.898,-0.59,2.77,-0.7,28.612051,77.208338,25.9,55.2,38.5,18.0,0,4.6,walking,38.35,0.48,32.3,215.1,1,healthy,pet_002,dog,medium
2026-01-05 08:52:58.207489,8,0,126.2,38.38,2.723,2.397,8.868,9.582,2.55,-15.39,0.49,28.612364,77.210076,27.5,41.5,61.1,32.0,0,6.0,active,172.92,0.76,38.1,200.2,1,healthy,pet_002,dog,medium
2026-01-05 09:07:58.207489,9,0,101.4,38.19,1.769,2.289,9.827,10.244,-2.29,5.83,6.45,28.61292,77.210053,27.3,51.2,47.2,29.0,0,4.1,active,61.75,0.59,29.5,149.6,1,healthy,pet_002,dog,medium
2026-01-05 09:22:58.207489,9,0,124.0,38.15,1.427,2.288,10.67,11.006,29.07,-10.82,-14.74,28.613149,77.209268,27.1,53.6,47.9,25.0,0,4.4,active,80.64,0.6,40.5,87.4,0,healthy,pet_002,dog,medium
2026-01-05 09:37:58.207489,9,0,114.7,37.98,1.162,1.596,9.606,9.807,15.11,-25.24,0.77,28.613233,77.209862,26.9,61.1,44.4,20.0,0,4.3,active,58.66,0.55,33.7,112.0,1,healthy,pet_002,dog,medium
2026-01-05 09:52:58.207489,9,0,95.0,38.28,1.285,1.944,9.911,10.181,-20.2,0.8,1.78,28.6134,77.209825,25.9,33.4,40.0,22.0,0,4.0,active,18.88,0.5,24.5,97.7,0,healthy,pet_002,dog,medium
2026-01-05 10:07:58.207489,10,0,116.6,38.39,2.893,1.508,10.028,10.546,17.42,32.3,0.98,28.613528,77.209445,25.9,44.9,37.9,19.0,0,4.9,walking,39.71,0.47,43.3,59.8,0,healthy,pet_002,dog,medium
2026-01-05 10:22:58.207489,10,0,101.4,38.5,2.068,1.161,9.895,10.175,4.38,-0.59,10.2,28.613732,77.209388,27.3,65.5,37.5,16.0,0,3.6,walking,23.26,0.47,21.7,42.2,0,healthy,pet_002,dog,medium
2026-01-05 10:37:58.207489,10,0,126.4,38.07,2.45,2.274,9.453,10.026,-27.4,13.17,-2.35,28.614025,77.208879,26.9,35.8,47.9,24.0,0,4.8,active,59.34,0.6,46.2,18.2,0,healthy,pet_002,dog,medium
2026-01-05 10:52:58.207489,10,0,89.5,38.51,2.155,2.783,10.554,11.125,-30.49,-7.19,-2.28,28.613849,77.209142,26.7,46.8,56.9,27.0,0,5.7,active,32.21,0.71,30.7,15.0,0,healthy,pet_002,dog,medium
2026-01-05 11:07:58.207489,11,0,110.4,38.3,0.659,0.484,9.812,9.846,-1.6,0.77,-0.06,28.613899,77.209086,26.6,57.7,8.8,0.0,1,0.6,resting,7.8,0.11,19.6,8.3,0,healthy,pet_002,dog,medium
2026-01-05 11:22:58.207489,11,0,119.6,38.52,0.623,1.217,9.98,10.073,-13.35,0.78,4.37,28.613853,77.209082,27.9,61.0,24.6,16.0,0,2.1,walking,5.08,0.31,36.7,9.5,0,healthy,pet_002,dog,medium
2026-01-05 11:37:58.207489,11,0,111.6,38.3,1.195,0.168,9.855,9.928,-1.06,-0.84,-1.11,28.613917,77.209018,26.2,63.1,19.3,16.0,0,1.7,walking,9.39,0.24,26.1,2.6,0,healthy,pet_002,dog,medium
2026-01-05 11:52:58.207489,11,0,92.7,38.83,0.907,0.766,9.508,9.581,0.55,8.91,-2.13,28.613903,77.20895,29.7,53.0,21.4,6.0,0,1.6,walking,6.84,0.27,24.4,4.9,0,healthy,pet_002,dog,medium
2026-01-05 12:07:58.207489,12,0,96.0,38.71,1.715,1.726,9.877,10.172,17.7,11.35,-1.58,28.613916,77.209008,26.1,36.8,24.8,12.0,0,2.6,walking,5.89,0.31,27.5,2.0,0,healthy,pet_002,dog,medium
2026-01-05 12:22:58.207489,12,0,101.1,38.05,0.79,1.025,10.034,10.117,-2.54,11.65,0.15,28.613953,77.209046,27.1,63.9,18.5,18.0,0,1.4,walking,5.48,0.23,34.3,7.4,0,healthy,pet_002,dog,medium
2026-01-05 12:37:58.207489,12,0,111.1,38.65,1.466,1.562,9.991,10.218,-1.5,-11.08,9.06,28.613968,77.208948,26.1,36.7,25.2,8.0,0,2.0,walking,9.72,0.31,32.8,9.1,0,healthy,pet_002,dog,medium
2026-01-05 12:52:58.207489,12,0,107.6,38.57,0.756,0.537,9.648,9.692,-5.82,0.3,-1.07,28.6139,77.208951,25.9,52.3,15.1,9.0,0,1.6,walking,7.56,0.19,30.8,4.8,0,healthy,pet_002,dog,medium
2026-01-05 13:07:58.207489,13,0,115.9,38.21,1.384,0.767,9.885,10.011,-5.39,-11.66,-0.51,28.613888,77.208944,26.9,42.3,22.3,8.0,0,2.8,walking,1.5,0.28,31.5,5.6,0,healthy,pet_002,dog,medium
2026-01-05 13:22:58.207489,13,0,117.7,38.9,2.115,4.045,9.562,10.596,-27.56,9.0,-12.95,28.614918,77.209456,26.0,40.4,66.8,33.0,0,7.2,active,124.75,0.84,41.3,121.5,1,healthy,pet_002,dog,medium
2026-01-05 13:37:58.207489,13,0,134.0,38.2,3.417,4.165,9.831,11.21,6.87,16.15,-12.84,28.615868,77.209248,26.9,61.8,65.3,31.0,0,6.6,active,107.38,0.82,52.0,219.8,1,healthy,pet_002,dog,medium
2026-01-05 13:52:58.207489,13,0,129.9,38.48,3.282,3.22,9.695,10.73,-35.27,12.71,3.94,28.616348,77.208036,26.5,52.1,69.0,35.0,0,7.7,active,129.55,0.86,47.5,287.6,1,healthy,pet_002,dog,medium
2026-01-05 14:07:58.207489,14,0,123.8,38.02,1.983,2.925,9.645,10.272,-22.4,-6.84,-6.47,28.616301,77.207824,27.0,39.7,39.1,24.0,0,3.2,walking,21.31,0.49,33.7,290.1,1,healthy,pet_002,dog,medium
2026-01-05 14:22:58.207489,14,0,119.0,38.58,3.472,3.542,10.89,11.966,-34.02,-0.35,2.46,28.61477,77.206567,23.8,56.8,65.8,33.0,0,6.2,active,209.51,0.82,38.7,255.9,1,healthy,pet_002,dog,medium
2026-01-05 14:37:58.207489,14,0,128.4,38.22,4.147,5.699,9.441,11.782,68.74,-8.22,11.87,28.613836,77.205125,25.0,58.9,83.3,44.0,0,8.2,running,174.64,1.04,56.6,377.7,1,healthy,pet_002,dog,medium
2026-01-05 14:52:58.207489,14,0,94.2,38.84,5.914,3.102,9.912,11.952,13.62,5.87,15.72,28.613985,77.20531,26.7,44.6,66.3,42.0,0,6.0,active,24.46,0.83,41.5,359.7,1,healthy,pet_002,dog,medium
2026-01-05 15:07:58.207489,15,0,113.6,38.6,2.413,2.936,10.054,10.748,-9.92,-55.86,-20.33,28.613384,77.205836,23.7,76.2,73.2,36.0,0,7.3,running,84.05,0.92,48.7,313.6,1,healthy,pet_002,dog,medium
2026-01-05 15:22:58.207489,15,0,105.0,38.47,3.352,2.169,9.046,9.888,5.0,-36.04,-4.11,28.613668,77.206524,25.7,54.1,63.1,27.0,0,6.2,active,74.08,0.79,49.4,242.7,1,healthy,pet_002,dog,medium
2026-01-05 15:37:58.207489,15,0,119.1,38.66,4.076,2.029,9.379,10.425,-0.1,-21.0,7.42,28.615578,77.207098,23.2,42.7,72.7,33.0,0,8.5,running,219.32,0.91,43.1,262.8,1,healthy,pet_002,dog,medium
2026-01-05 15:52:58.207489,15,0,110.0,38.11,2.808,2.361,9.09,9.803,23.34,-10.15,6.52,28.615751,77.207293,24.1,23.3,58.4,34.0,0,6.7,active,27.03,0.73,34.6,264.4,1,healthy,pet_002,dog,medium
2026-01-05 16:07:58.207489,16,0,107.2,37.82,1.972,3.542,9.723,10.534,0.26,-24.06,-17.89,28.615383,77.208458,23.6,74.8,72.6,35.0,0,6.7,running,120.68,0.91,40.4,172.8,1,healthy,pet_002,dog,medium
2026-01-05 16:22:58.207489,16,0,117.9,38.57,3.224,3.292,8.917,10.037,4.02,29.14,2.89,28.616186,77.208637,22.1,23.2,73.0,39.0,0,8.5,running,90.89,0.91,45.4,256.2,1,healthy,pet_002,dog,medium
2026-01-05 16:37:58.207489,16,0,116.8,37.97,5.608,3.773,8.96,11.223,20.8,37.69,-2.07,28.616658,77.209183,23.8,54.1,95.1,46.0,0,10.0,running,74.64,1.19,48.0,306.7,1,healthy,pet_002,dog,medium
2026-01-05 16:52:58.207489,16,0,108.6,37.93,2.448,1.411,11.005,11.362,32.74,-18.77,-7.17,28.614096,77.20826,21.3,58.6,87.4,40.0,0,9.0,running,298.26,1.09,37.0,75.3,0,healthy,pet_002,dog,medium
2026-01-05 17:07:58.207489,17,0,124.4,37.88,1.301,2.206,9.17,9.521,-4.8,7.4,9.82,28.613525,77.20894,25.1,56.9,63.1,38.0,0,6.9,active,91.7,0.79,50.5,42.0,0,healthy,pet_002,dog,medium
2026-01-05 17:22:58.207489,17,0,83.9,37.5,1.171,1.646,10.157,10.355,-6.34,-3.1,-3.98,28.61345,77.208931,19.8,36.4,27.7,11.0,0,2.2,walking,8.41,0.35,23.8,50.4,0,healthy,pet_002,dog,medium
2026-01-05 17:37:58.207489,17,0,124.0,38.42,2.456,2.068,9.505,10.033,-10.73,9.82,11.47,28.613573,77.208993,21.0,61.3,47.7,19.0,0,5.0,active,14.97,0.6,40.8,36.3,0,healthy,pet_002,dog,medium
2026-01-05 17:52:58.207489,17,0,100.2,37.81,2.024,1.496,8.948,9.295,-15.22,0.44,4.21,28.613875,77.208949,22.8,46.7,47.8,27.0,0,5.0,active,33.76,0.6,37.1,5.7,0,healthy,pet_002,dog,medium
2026-01-05 18:07:58.207489,18,0,98.0,38.18,1.826,2.171,9.288,9.712,-21.54,-4.95,-8.57,28.613805,77.208294,20.6,37.7,40.6,24.0,0,3.5,active,64.24,0.51,36.9,69.6,0,healthy,pet_002,dog,medium
2026-01-05 18:22:58.207489,18,0,113.3,38.07,2.0,2.141,9.757,10.187,9.96,-6.67,-1.4,28.613715,77.208676,21.6,54.9,34.9,17.0,0,3.3,walking,38.53,0.44,33.9,37.6,0,healthy,pet_002,dog,medium
2026-01-05 18:37:58.207489,18,0,99.0,38.32,1.99,1.657,9.243,9.599,-4.2,4.73,-0.98,28.613086,77.208341,19.2,50.6,31.8,11.0,0,3.1,walking,77.12,0.4,22.5,110.9,1,healthy,pet_002,dog,medium
2026-01-05 18:52:58.207489,18,0,114.0,38.2,2.349,1.473,10.278,10.645,6.44,-10.13,-0.06,28.613076,77.208099,18.9,39.2,37.4,21.0,0,3.0,walking,23.54,0.47,32.0,126.8,1,healthy,pet_002,dog,medium
2026-01-05 19:07:58.207489,19,0,61.0,38.05,0.623,0.933,9.841,9.905,0.62,-4.24,-9.71,28.61326,77.208189,18.1,44.0,17.8,4.0,0,2.1,walking,22.22,0.22,9.1,106.3,1,healthy,pet_002,dog,medium
2026-01-05 19:22:58.207489,19,0,104.3,38.42,3.132,2.809,9.859,10.719,9.33,-28.29,-5.05,28.613014,77.207969,18.6,55.3,45.7,19.0,0,4.4,active,34.75,0.57,42.9,140.6,1,healthy,pet_002,dog,medium
2026-01-05 19:37:58.207489,19,0,96.9,38.47,1.774,1.974,10.031,10.376,15.76,-8.27,2.25,28.612832,77.208362,18.7,41.6,41.9,24.0,0,3.6,active,43.3,0.52,28.6,133.8,1,healthy,pet_002,dog,medium
2026-01-05 19:52:58.207489,19,0,87.0,38.25,1.109,2.689,9.378,9.819,-0.68,11.77,-6.13,28.61348,77.208101,20.6,48.6,37.5,9.0,0,4.1,walking,76.3,0.47,16.4,99.2,0,healthy,pet_002,dog,medium
2026-01-05 20:07:58.207489,20,0,92.8,37.89,1.453,2.424,9.107,9.535,-24.73,-2.18,-0.35,28.613315,77.207893,17.2,61.1,42.2,22.0,0,3.8,active,27.3,0.53,25.8,125.9,1,healthy,pet_002,dog,medium
2026-01-05 20:22:58.207489,20,0,93.1,37.64,4.03,2.532,9.689,10.794,2.73,-9.7,14.92,28.612975,77.208397,16.9,50.0,55.7,32.0,0,5.6,active,61.89,0.7,38.8,118.2,1,healthy,pet_002,dog,medium
2026-01-05 20:37:58.207489,20,0,82.8,38.61,1.969,1.829,9.558,9.928,5.87,19.97,3.05,28.61276,77.20826,18.8,39.9,36.7,14.0,0,3.8,walking,27.39,0.46,22.8,145.6,1,healthy,pet_002,dog,medium
2026-01-05 20:52:58.207489,20,0,81.6,38.72,1.431,1.178,10.024,10.194,-10.2,-12.79,5.32,28.612635,77.208534,18.2,61.3,35.3,10.0,0,3.6,walking,30.04,0.44,29.1,147.5,1,healthy,pet_002,dog,medium
2026-01-05 21:07:58.207489,21,0,93.6,37.98,1.644,1.262,9.424,9.649,-4.41,6.82,4.95,28.612308,77.208689,16.7,45.9,37.9,24.0,0,4.4,walking,39.34,0.47,30.6,179.3,1,healthy,pet_002,dog,medium
2026-01-05 21:22:58.207489,21,0,67.8,38.57,0.485,0.431,9.534,9.556,2.06,-2.0,1.32,28.612422,77.208708,17.6,51.5,17.0,6.0,0,1.7,walking,12.76,0.21,7.9,166.5,1,healthy,pet_002,dog,medium
2026-01-05 21:37:58.207489,21,0,88.1,37.95,0.669,0.98,9.721,9.794,2.91,-0.81,-2.48,28.612608,77.208855,17.6,49.6,17.9,4.0,0,1.3,walking,25.22,0.22,28.4,144.1,1,healthy,pet_002,dog,medium
2026-01-05 21:52:58.207489,21,0,93.6,38.06,0.814,0.794,9.974,10.038,-9.16,1.96,-0.51,28.612719,77.208925,17.1,50.7,16.2,15.0,0,1.1,walking,14.0,0.2,27.3,131.3,1,healthy,pet_002,dog,medium
2026-01-05 22:07:58.207489,22,0,76.4,38.04,0.384,0.661,9.751,9.781,2.82,-0.92,1.42,28.612825,77.20891,16.5,48.1,9.3,0.0,1,0.0,resting,11.84,0.12,11.6,119.7,1,healthy,pet_002,dog,medium
2026-01-05 22:22:58.207489,22,0,88.9,38.11,0.652,0.637,9.81,9.852,4.52,-1.37,0.28,28.612943,77.209,15.5,62.5,13.7,14.0,1,0.9,resting,15.85,0.17,27.9,106.2,1,healthy,pet_002,dog,medium
2026-01-05 22:37:58.207489,22,0,73.6,37.78,0.823,0.855,9.769,9.841,-1.67,-9.77,3.66,28.613077,77.209013,16.5,53.6,14.7,1.0,1,2.2,resting,14.93,0.18,16.3,91.3,0,healthy,pet_002,dog,medium
2026-01-05 22:52:58.207489,22,0,79.8,38.19,0.697,0.475,9.859,9.895,-4.72,4.24,0.24,28.61317,77.209081,18.5,50.2,11.9,8.0,1,1.8,resting,12.27,0.15,19.6,81.4,0,healthy,pet_002,dog,medium
2026-01-05 23:07:58.207489,23,0,78.1,38.11,0.977,0.949,10.067,10.159,-2.2,-0.87,-0.03,28.613186,77.208986,16.7,70.5,17.6,10.0,0,0.9,walking,9.42,0.22,15.5,79.2,0,healthy,pet_002,dog,medium
2026-01-05 23:22:58.207489,23,0,90.6,37.68,0.245,0.146,9.823,9.827,1.19,-1.6,1.84,28.613286,77.209029,16.7,53.9,7.3,9.0,1,0.2,resting,11.83,0.09,28.2,68.2,0,healthy,pet_002,dog,medium
2026-01-05 23:37:58.207489,23,0,84.2,37.96,0.237,0.342,9.647,9.656,-3.21,-3.42,0.87,28.613364,77.208991,15.6,27.1,6.1,7.0,1,0.8,resting,9.48,0.08,11.8,59.5,0,healthy,pet_002,dog,medium
2026-01-05 23:52:58.207489,23,0,84.0,37.94,0.172,0.235,9.741,9.745,1.86,0.48,-0.46,28.613413,77.208938,16.9,51.9,3.2,4.0,1,0.0,resting,7.43,0.04,20.6,54.4,0,healthy,pet_002,dog,medium
2026-01-06 00:07:58.207489,0,1,77.8,38.57,0.209,0.144,9.798,9.802,0.95,0.13,-0.2,28.613471,77.208911,16.6,59.5,2.5,2.0,1,0.3,resting,7.01,0.03,13.9,48.4,0,healthy,pet_002,dog,medium
2026-01-06 00:22:58.207489,0,1,101.6,38.04,0.204,0.4,9.74,9.751,0.14,-0.99,1.2,28.613568,77.208965,16.7,52.4,8.0,6.0,1,1.2,resting,12.01,0.1,25.0,37.0,0,healthy,pet_002,dog,medium
2026-01-06 00:37:58.207489,0,1,88.2,38.43,0.386,0.389,9.748,9.764,1.24,1.76,-0.15,28.613561,77.208941,17.6,39.0,5.8,7.0,1,0.0,resting,2.49,0.07,28.4,38.0,0,healthy,pet_002,dog,medium
2026-01-06 00:52:58.207489,0,1,70.2,38.37,0.123,0.144,9.768,9.77,0.48,-0.34,0.99,28.613628,77.209029,17.9,33.1,3.0,10.0,1,0.0,resting,11.31,0.04,16.9,30.4,0,healthy,pet_002,dog,medium
2026-01-06 01:07:58.207489,1,1,67.5,37.9,0.183,0.325,9.743,9.75,0.33,1.87,0.58,28.613737,77.208974,17.2,36.7,5.2,5.0,1,0.3,resting,13.28,0.07,18.0,18.3,0,healthy,pet_002,dog,medium
2026-01-06 01:22:58.207489,1,1,80.5,38.24,0.118,0.431,9.732,9.742,0.51,0.77,-1.95,28.613728,77.208936,19.1,48.8,5.6,1.0,1,0.4,resting,3.84,0.07,19.5,20.1,0,healthy,pet_002,dog,medium
2026-01-06 01:37:58.207489,1,1,63.9,38.15,0.194,0.172,9.816,9.819,0.04,-0.62,0.8,28.613697,77.208844,17.4,57.0,2.9,7.0,1,0.0,resting,9.63,0.04,10.6,27.2,0,healthy,pet_002,dog,medium
2026-01-06 01:52:58.207489,1,1,97.7,37.88,0.105,0.339,9.798,9.804,-0.91,2.83,-1.76,28.613746,77.208813,18.4,58.6,5.3,1.0,1,0.9,resting,6.14,0.07,19.5,25.0,0,healthy,pet_002,dog,medium
2026-01-06 02:07:58.207489,2,1,88.6,38.44,0.184,0.19,9.815,9.818,0.64,-0.23,0.06,28.613768,77.208834,18.7,48.6,2.7,5.0,1,1.0,resting,3.18,0.03,10.3,21.8,0,healthy,pet_002,dog,medium
2026-01-06 02:22:58.207489,2,1,111.2,37.88,0.385,0.349,9.815,9.829,0.05,2.88,0.52,28.613868,77.208883,19.9,64.4,6.2,1.0,1,1.2,resting,12.1,0.08,32.6,11.9,0,healthy,pet_002,dog,medium
2026-01-06 02:37:58.207489,2,1,89.0,38.25,0.451,0.319,9.791,9.806,-1.83,-0.78,-0.55,28.613877,77.208843,19.5,59.7,5.2,0.0,1,0.7,resting,4.02,0.07,24.7,15.5,0,healthy,pet_002,dog,medium
2026-01-06 02:52:58.207489,2,1,85.4,38.25,0.325,0.455,9.753,9.769,0.41,-0.08,-0.49,28.61382,77.208954,18.8,52.3,9.1,0.0,1,0.5,resting,12.53,0.11,17.0,10.0,0,healthy,pet_002,dog,medium
2026-01-06 03:07:58.207489,3,1,87.2,38.17,0.342,0.202,9.707,9.715,0.93,-2.48,1.01,28.613791,77.208935,19.0,54.5,6.2,4.0,1,0.0,resting,3.65,0.08,25.9,13.6,0,healthy,pet_002,dog,medium
2026-01-06 03:22:58.207489,3,1,82.7,38.09,0.335,0.265,9.715,9.724,-2.77,1.82,-2.04,28.613736,77.209005,18.0,48.7,6.5,0.0,1,1.1,resting,9.2,0.08,21.4,18.2,0,healthy,pet_002,dog,medium
2026-01-06 03:37:58.207489,3,1,65.3,38.07,0.215,0.329,9.786,9.794,3.2,1.19,-0.08,28.613731,77.209016,19.7,62.8,5.3,5.0,1,0.9,resting,1.15,0.07,20.5,18.8,0,healthy,pet_002,dog,medium
